WI,JQ,Lake Orion,Long Beach,Yangshan,57.0262,32.02,,1342,1880,1128,1916,1384,2155,2500,12500,76.2075,0.8,923.8214964,1244.884322
WI,NS,Lake Orion,Long Beach,Dalian,57.0262,32.02,,1342,1880,1207,2009,4331,4922,1500,6500,76.2075,0.8,964.359785,1201.981705
WI,DY,Lake Orion,Long Beach,Yantai,57.0262,32.02,,1342,1880,1446,2092,1629,1629,1500,6500,76.2075,0.8,946.0651502,1157.006016
WI,WH,Lake Orion,Long Beach,Yangshan,57.0262,32.02,,1342,1880,1128,1916,1384,2155,2500,12500,76.2075,0.8,923.8214964,1244.884322
CANADA,JQ,Lake Orion,Long Beach,Yangshan,70.6874,32.02,,1342,1880,1128,1916,1384,2155,2500,12500,76.2075,0.8,1014.514105,1335.57693
CANADA,NS,Lake Orion,Long Beach,Dalian,70.6874,32.02,,1342,1880,1207,2009,4331,4922,1500,6500,76.2075,0.8,1055.052393,1292.674314
CANADA,DY,Lake Orion,Long Beach,Yantai,70.6874,32.02,,1342,1880,1446,2092,1629,1629,1500,6500,76.2075,0.8,1036.757759,1247.698624
CANADA,WH,Lake Orion,Long Beach,Yangshan,70.6874,32.02,,1342,1880,1128,1916,1384,2155,2500,12500,76.2075,0.8,1014.514105,1335.57693
MEXICO,JQ,Mexico,Manzanillo,Yangshan,78.6058,22.71,,1340,2643,1602,1916,1384,2155,2500,12500,76.2075,0.8,1056.672639,1409.42299
MEXICO,NS,Mexico,Manzanillo,Yangshan,78.6058,22.71,,1340,2643,1602,1916,1384,2155,2500,12500,76.2075,0.8,1056.672639,1409.42299
MEXICO,DY,Mexico,Manzanillo,Yangshan,78.6058,22.71,,1340,2643,1602,1916,1384,2155,2500,12500,76.2075,0.8,1056.672639,1409.42299
MEXICO,WH,Mexico,Manzanillo,Yangshan,78.6058,22.71,,1340,2643,1602,1916,1384,2155,2500,12500,76.2075,0.8,1056.672639,1409.42299
NH,JQ,Lake Orion,Long Beach,Yangshan,83.2706,32.02,,1342,1880,1128,1916,1384,2155,2500,12500,76.2075,0.8,1098.050195,1419.11302
NH,NS,Lake Orion,Long Beach,Dalian,83.2706,32.02,,1342,1880,1207,2009,4331,4922,1500,6500,76.2075,0.8,1138.588483,1376.210404
NH,DY,Lake Orion,Long Beach,Yantai,83.2706,32.02,,1342,1880,1446,2092,1629,1629,1500,6500,76.2075,0.8,1120.293849,1331.234714
NH,WH,Lake Orion,Long Beach,Yangshan,83.2706,32.02,,1342,1880,1128,1916,1384,2155,2500,12500,76.2075,0.8,1098.050195,1419.11302
IA,JQ,Lake Orion,Long Beach,Yangshan,76.44,32.02,,1342,1880,1128,1916,1384,2155,2500,12500,76.2075,0.8,1052.70389,1373.766716
IA,NS,Lake Orion,Long Beach,Dalian,76.44,32.02,,1342,1880,1207,2009,4331,4922,1500,6500,76.2075,0.8,1093.242179,1330.864099
IA,DY,Lake Orion,Long Beach,Yantai,76.44,32.02,,1342,1880,1446,2092,1629,1629,1500,6500,76.2075,0.8,1074.947544,1285.88841
IA,WH,Lake Orion,Long Beach,Yangshan,76.44,32.02,,1342,1880,1128,1916,1384,2155,2500,12500,76.2075,0.8,1052.70389,1373.766716
NE,JQ,Lake Orion,Long Beach,Yangshan,76.44,32.02,,1342,1880,1128,1916,1384,2155,2500,12500,76.2075,0.8,1052.70389,1373.766716
NE,NS,Lake Orion,Long Beach,Dalian,76.44,32.02,,1342,1880,1207,2009,4331,4922,1500,6500,76.2075,0.8,1093.242179,1330.864099
NE,DY,Lake Orion,Long Beach,Yantai,76.44,32.02,,1342,1880,1446,2092,1629,1629,1500,6500,76.2075,0.8,1074.947544,1285.88841
NE,WH,Lake Orion,Long Beach,Yangshan,76.44,32.02,,1342,1880,1128,1916,1384,2155,2500,12500,76.2075,0.8,1052.70389,1373.766716
AR,JQ,Lake Orion,Long Beach,Yangshan,75.6168,32.02,,1342,1880,1128,1916,1384,2155,2500,12500,76.2075,0.8,1047.238913,1368.301738
AR,NS,Lake Orion,Long Beach,Dalian,75.6168,32.02,,1342,1880,1207,2009,4331,4922,1500,6500,76.2075,0.8,1087.777201,1325.399122
AR,DY,Lake Orion,Long Beach,Yantai,75.6168,32.02,,1342,1880,1446,2092,1629,1629,1500,6500,76.2075,0.8,1069.482566,1280.423432
AR,WH,Lake Orion,Long Beach,Yangshan,75.6168,32.02,,1342,1880,1128,1916,1384,2155,2500,12500,76.2075,0.8,1047.238913,1368.301738
FL,JQ,Laredo,Long Beach,Yangshan,30.0566,32.02,,1677,1936,1128,1916,1384,2155,2500,12500,76.2075,0.8,781.2571797,1071.939181
FL,NS,Laredo,Long Beach,Yangshan,30.0566,32.02,,1677,1936,1128,1916,1384,2155,2500,12500,76.2075,0.8,781.2571797,1071.939181
FL,DY,Laredo,Long Beach,Yangshan,30.0566,32.02,,1677,1936,1128,1916,1384,2155,2500,12500,76.2075,0.8,781.2571797,1071.939181
FL,WH,Laredo,Long Beach,Yangshan,30.0566,32.02,,1677,1936,1128,1916,1384,2155,2500,12500,76.2075,0.8,781.2571797,1071.939181
CT,JQ,Lake Orion,Long Beach,Yangshan,83.2706,32.02,,1342,1880,1128,1916,1384,2155,2500,12500,76.2075,0.8,1098.050195,1419.11302
CT,NS,Lake Orion,Long Beach,Dalian,83.2706,32.02,,1342,1880,1207,2009,4331,4922,1500,6500,76.2075,0.8,1138.588483,1376.210404
CT,DY,Lake Orion,Long Beach,Yantai,83.2706,32.02,,1342,1880,1446,2092,1629,1629,1500,6500,76.2075,0.8,1120.293849,1331.234714
CT,WH,Lake Orion,Long Beach,Yangshan,83.2706,32.02,,1342,1880,1128,1916,1384,2155,2500,12500,76.2075,0.8,1098.050195,1419.11302
OK,JQ,Laredo,Long Beach,Yangshan,75.6168,32.02,,1677,1936,1128,1916,1384,2155,2500,12500,76.2075,0.8,1083.717679,1374.399681
OK,NS,Laredo,Long Beach,Yangshan,75.6168,32.02,,1677,1936,1128,1916,1384,2155,2500,12500,76.2075,0.8,1083.717679,1374.399681
OK,DY,Laredo,Long Beach,Yangshan,75.6168,32.02,,1677,1936,1128,1916,1384,2155,2500,12500,76.2075,0.8,1083.717679,1374.399681
OK,WH,Laredo,Long Beach,Yangshan,75.6168,32.02,,1677,1936,1128,1916,1384,2155,2500,12500,76.2075,0.8,1083.717679,1374.399681
Austria,JQ,EUCC,Hamburg,Yangshan,119.08,30.2,18.83958486,562.6,640.2,392.85,543.2,1384,2155,2500,12500,76.2075,0.8,1418.45187,1619.946009
Austria,NS,EUCC,Hamburg,Dalian,119.08,30.2,18.83958486,562.6,640.2,442.32,613.04,4331,4922,1500,6500,76.2075,0.8,1455.774583,1574.521458
Austria,DY,EUCC,Hamburg,Yantai,119.08,30.2,18.83958486,562.6,640.2,677.06,971.94,1629,1629,1500,6500,76.2075,0.8,1437.016069,1559.589027
Austria,WH,EUCC,Hamburg,Yangshan,119.08,30.2,18.83958486,562.6,640.2,392.85,543.2,1384,2155,2500,12500,76.2075,0.8,1418.45187,1619.946009
Belgium,JQ,EUCC,Hamburg,Yangshan,85.39,30.2,14.45885806,562.6,640.2,392.85,543.2,1384,2155,2500,12500,76.2075,0.8,1127.62856,1329.122699
Belgium,NS,EUCC,Hamburg,Dalian,85.39,30.2,14.45885806,562.6,640.2,442.32,613.04,4331,4922,1500,6500,76.2075,0.8,1164.951273,1283.698148
Belgium,DY,EUCC,Hamburg,Yantai,85.39,30.2,14.45885806,562.6,640.2,677.06,971.94,1629,1629,1500,6500,76.2075,0.8,1146.192759,1268.765717
Belgium,WH,EUCC,Hamburg,Yangshan,85.39,30.2,14.45885806,562.6,640.2,392.85,543.2,1384,2155,2500,12500,76.2075,0.8,1127.62856,1329.122699
Bulgaria,JQ,EUCC,Hamburg,Yangshan,92.85,30.2,15.42888542,562.6,640.2,392.85,543.2,1384,2155,2500,12500,76.2075,0.8,1192.025767,1393.519906
Bulgaria,NS,EUCC,Hamburg,Dalian,92.85,30.2,15.42888542,562.6,640.2,442.32,613.04,4331,4922,1500,6500,76.2075,0.8,1229.348479,1348.095354
Bulgaria,DY,EUCC,Hamburg,Yantai,92.85,30.2,15.42888542,562.6,640.2,677.06,971.94,1629,1629,1500,6500,76.2075,0.8,1210.589965,1333.162924
