,,,,,,,,,,,,,,,,,,,,
,,物流台账报表,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
零件号,零件名称,合同DUNS,合同供应商名称,制造供应商名字,采购员,计量单位,货币单位,台账区域,内包装费用,内包装所有者,外包装费用,外包装所有者,运输方,运输费用,运输模式,运输是否排序,排序费用,LOCATION,Bidderlist No,项目名
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGM G65 PPV
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGM G66
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGM G66 18MY
11048336,HEX HEAD SCREW-M 8X 25 Z 3 SECHSKANTSCHR-,527702880,上海上标汽车紧固件有限公司,527702880:上海上标汽车紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SGM,0,SGM,,0,,,0,,,SGM G66 S
11049134,PLUG-LWR C/CASE OIL GAL,160156212,SAIC USA INC.,160156212:SAIC USA INC.,"张婧,Zhang Jing",EA,USD,烟台东岳动力总成,0,SUPPLIER          ,0,SUPPLIER          ,,0,FCA,0,0,supplier Korea Plant,PBID271480,L850-零星
11049134,PLUG-LWR C/CASE OIL GAL,653727313,上海汽车进出口有限公司,653727313:上海汽车进出口有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,                  ,0,SGM               ,,0,, ,0,,,F1G3-Z16XER
11049134,PLUG-LWR C/CASE OIL GAL,653727313,上海汽车进出口有限公司,653727313:上海汽车进出口有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,                  ,0,SGM               ,,0,, ,0,,,GF6 GENIII
11056093,PLUG-ENGBLKCORE,160156212,SAIC USA INC.,160156212:SAIC USA INC.,"张婧,Zhang Jing",EA,USD,烟台东岳动力总成,0.00274,SUPPLIER,0,SGM,,0,,,0,,,F1G3-Z16XER
11056093,PLUG-ENGBLKCORE,898694575,General Motors do Brasil Ltda,898694575:General Motors do Brasil Ltda,"袁静,Yuan Jing",PCS,USD,烟台东岳动力总成,0,,0,,,0,,,0,,,
11056321,PLUG-ENGBLKOILG,653727313,上海汽车进出口有限公司,653727313:上海汽车进出口有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,,0,,,0,,,0,,,
11056321,PLUG-ENGBLKOILG,654641240,上汽通用汽车有限公司,654641240:上汽通用汽车有限公司,陆彦琰,PCS,CNY,烟台东岳动力总成,,,,,,,,,,,,
11056321,PLUG-ENGBLKOILG,898694575,General Motors do Brasil Ltda,898694575:General Motors do Brasil Ltda,"袁静,Yuan Jing",PCS,USD,烟台东岳动力总成,0,,0,,,0,,,0,,,F1G3-Z16XER
11064663,FITTING-TURBO COOL FEED PIPE,148722237,舟山市7412工厂,148722237:舟山市7412工厂,"朱延超,Zhu Yanchao",EA,CNY,烟台东岳动力总成,0,SUPPLIER          ,0,SGM               ,,0,,0,0,,,F1G3-Z16LET
11072963,PLUG-INT MANIF,898694575,General Motors do Brasil Ltda,898694575:General Motors do Brasil Ltda,"袁静,Yuan Jing",PCS,USD,烟台东岳动力总成,0,,0,,,0,,,0,,,
11078142,BOLT/SCREW-SHFT,898694575,General Motors do Brasil Ltda,898694575:General Motors do Brasil Ltda,"袁静,Yuan Jing",EA,USD,烟台东岳动力总成,0,,0,,,0,,,0,,,
11082413,HEXAGONAL NUT-M,898694575,General Motors do Brasil Ltda,898694575:General Motors do Brasil Ltda,"袁静,Yuan Jing",EA,USD,烟台东岳动力总成,0,,0,,,0,,,0,,,
11092972,BOLT/SCREW-TMG,898694575,General Motors do Brasil Ltda,898694575:General Motors do Brasil Ltda,"袁静,Yuan Jing",PCS,USD,烟台东岳动力总成,0,,0,,,0,,,0,,,
11093611,BOLT/SCREW-KNOC,898694575,General Motors do Brasil Ltda,898694575:General Motors do Brasil Ltda,"袁静,Yuan Jing",PCS,USD,烟台东岳动力总成,0,,0,,,0,,,0,,,
11093612,SCREW ON 2127- AM8X25,148722237,舟山市7412工厂,148722237:舟山市7412工厂,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER          ,0,SGM               ,,0,,0,0,,,D01/15 公司更名
11093612,SCREW ON 2127- AM8X25,148722237,舟山市7412工厂,148722237:舟山市7412工厂,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER          ,0,SGM               ,,0,,0,0,,,D01 MY16
11093612,SCREW ON 2127- AM8X25,148722237,舟山市7412工厂,148722237:舟山市7412工厂,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER          ,0,SGM               ,,0,,0,0,,,D06/D16 MY13
11093612,SCREW ON 2127- AM8X25,148722237,舟山市7412工厂,148722237:舟山市7412工厂,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER          ,0,SGM               ,,0,,0,0,,,D06 extention
11093612,SCREW ON 2127- AM8X25,148722237,舟山市7412工厂,148722237:舟山市7412工厂,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER          ,0,SGM               ,,0,,0,0,,,DYIII
11093612,SCREW ON 2127- AM8X25,148722237,舟山市7412工厂,148722237:舟山市7412工厂,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER          ,0,SGM               ,,0,,0,0,,,F1G3-Z16XER
11093612,SCREW ON 2127- AM8X25,148722237,舟山市7412工厂,148722237:舟山市7412工厂,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER          ,0,SGM               ,,0,,0,0,,,SGMD01
11093612,SCREW ON 2127- AM8X25,148722237,舟山市7412工厂,148722237:舟山市7412工厂,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER          ,0,SGM               ,,0,,0,0,,,SGMD06
11093612,SCREW ON 2127- AM8X25,148722237,舟山市7412工厂,148722237:舟山市7412工厂,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER          ,0,SGM               ,,0,,0,0,,,SGMD06 11MY
11093612,SCREW ON 2127- AM8X25,148722237,舟山市7412工厂,148722237:舟山市7412工厂,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER          ,0,SGM               ,,0,,0,0,,,SGM D06 16 14MY CY
11093612,SCREW ON 2127- AM8X25,148722237,舟山市7412工厂,148722237:舟山市7412工厂,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER          ,0,SGM               ,,0,,0,0,,,SGMD06/D16 12MY
11093612,SCREW ON 2127- AM8X25,148722237,舟山市7412工厂,148722237:舟山市7412工厂,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER          ,0,SGM               ,,0,,0,0,,,SGMD06 MY14
11093612,SCREW ON 2127- AM8X25,148722237,舟山市7412工厂,148722237:舟山市7412工厂,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER          ,0,SGM               ,,0,,0,0,,,SGM D11 Extension
11093612,SCREW ON 2127- AM8X25,148722237,舟山市7412工厂,148722237:舟山市7412工厂,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER          ,0,SGM               ,,0,,0,0,,,SGMD16
11093612,SCREW ON 2127- AM8X25,148722237,舟山市7412工厂,148722237:舟山市7412工厂,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER          ,0,SGM               ,,0,,0,0,,,SGMD16 11MY
11093612,SCREW ON 2127- AM8X25,148722237,舟山市7412工厂,148722237:舟山市7412工厂,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER          ,0,SGM               ,,0,,0,0,,,SGMD16 12MY
11093612,SCREW ON 2127- AM8X25,148722237,舟山市7412工厂,148722237:舟山市7412工厂,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER          ,0,SGM               ,,0,,0,0,,,SGMD16 CY Increase
11093612,SCREW ON 2127- AM8X25,148722237,舟山市7412工厂,148722237:舟山市7412工厂,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER          ,0,SGM               ,,0,,0,0,,,SGMD16 LCR Increase
11093612,SCREW ON 2127- AM8X25,148722237,舟山市7412工厂,148722237:舟山市7412工厂,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER          ,0,SGM               ,,0,,0,0,,,SGMD16 MY14
11093782,BOLT/SCREW-CM/SHF BRG CAP,545277290,烟台安国特紧固件有限公司,545277290:烟台安国特紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER,0,SGM,,0,,0,0,,,Casting-Gen3-09
11093782,BOLT/SCREW-CM/SHF BRG CAP,545277290,烟台安国特紧固件有限公司,545277290:烟台安国特紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER,0,SGM,,0,,0,0,,,Casting-L85024
11093782,BOLT/SCREW-CM/SHF BRG CAP,545277290,烟台安国特紧固件有限公司,545277290:烟台安国特紧固件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER,0,SGM,,0,,0,0,,,F1G3-Z16XER
11093782,BOLT/SCREW-CM/SHF BRG CAP,653727313,上海汽车进出口有限公司,653727313:上海汽车进出口有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,SUPPLIER,0,SGM,,0,,,0,,,
11093961,SCREW ON 2127- AM6X16,527165210,日泰（上海）汽车标准件有限公司,527165210:日泰（上海）汽车标准件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,,0,,,0,,,0,,,F1G3-Z16XER
11093961,SCREW ON 2127- AM6X16,527165210,日泰（上海）汽车标准件有限公司,527165210:日泰（上海）汽车标准件有限公司,"张婧,Zhang Jing",EA,CNY,烟台东岳动力总成,0,,0,,,0,,,0,,,SGM201/L850
